DOC_ID,LABEL,REVIEW_TEXT
20820,__label2__,"The bluray player i bought of this model, vbr333, has software on it from dec. 2010 on it, it will not play newer blue rays, and there is no updates for the software for the player. stay away and buy from a company that actually has customer support for the products."
20821,__label2__,"Much larger than pictured. Read the product description first before deciding if you want to buy it. I saw it as a lightning deal, thinking it was typical necklace sized but it's pretty big!"
20822,__label2__,I love this jacket fits like a dream. I am 5 feet 3 inches and weigh 135 I wear a small. I have gotten so many compliments on this jacket
20823,__label2__,I bought this necklace for my daughter for her wedding.  It was absolutely perfect!  She was so pleased with it.  It made her &#34;special day&#34; even more special.  She loves this necklace.
20824,__label2__,"Great fitting, I wear a 10.5 in Nike (with socks) so got a 10 for this with no socks and to be snug. Very comfortable and lightweight. Dries quickly."
20825,__label2__,better than pictured. bought another one later. good quality. shinier than pictured. matches my other black pearl items. highly recommended
20826,__label2__,"I thought It would be too slim. However, it fits me great, not intended just for thin people. The fabric it's sturdy, thick and durable."
20827,__label2__,I had to return this bracelet because it wouldn't go around  my wrist!  I am not a large-boned woman.  It fit my four year old granddaughter perfectly but wasn't inclined to gift her with it just yet.  I have a link bracelet I am wearing that measures 7-1/2&#34; and I can slip over my hand.
20828,__label2__,"I bought this for my grandmother and she loves it. She said the writing is a bit too small, but she knows what it says and that's all that matters"
20829,__label2__,"These insoles were prescribed by my foot specialist, to be inserted in my New Balance walking shoes. I was recuperating from an avuncular fracture of the ankle and suffering from tendinitis as a result, these insoles have made a difference in support and comfort."
20830,__label2__,"The straps is cheap but this purse only cost 12 dollars, so you get what you pay for. Cute purse, I get compliments on it all the time. I've been carrying this purse around for almost a month and have not noticed it falling apart."
20831,__label2__,BEAUTIFUL! It's perfect... I was afraid to purchase it because I had a bad experience with a veil I bought online. It wasn't as described. This was exactly what I ordered.
20832,__label2__,I would love to give this tv 5 stars but can't.  Picture quality and design are amazing.  But for this type of money a tv that is less than 2 years old should not have any issues.  I bought my 65&#34; in August 2013 and as of last week tv turned on and off sporadically.  It's been confirmed by a technician that's it's the power supply and the Internet clearly shows faulty capacitors are the cause.  Pretty unfortunate for a tv that many of us spent over $4k on.  I'm not done but unfortunately Samsung just lost another customer.
